file_id,aritfact_id,slug,img_key,is_journal_article
16694757,15803898,argentina-in-the-latin-american-context,artifacts/file/img/5cc8fc44-d45d-4c56-a122-f0e6dde8a3ba.png,true
16695045,15804186,soil-bacterial-networks-are-less-stable-under-drought-than-fungal-networks,artifacts/file/img/33d65086-2bf8-4054-9171-e6d35b457b09.png,true
16695241,15804382,phostin-31a-implication-in-angiogenesis-endothelial-metabolism-and-associated-pathologies,artifacts/file/img/ad1ded73-8790-4db9-ac8a-07d0d729181c.png,true
16695759,15804900,food-intake-biomarkers-for-apple-pear-and-stone-fruit,artifacts/file/img/778c64d0-7ebc-47b8-88ad-8d704e6b8520.png,true
16696336,15805477,anaplasma-phagocytophilum-modifies-tick-cell-microrna-expression-and-upregulates-isc-mir-79-to-facilitate-infection-by-targeting-the-roundabout-protein-2-pathway,artifacts/file/img/3477a999-cd90-4de4-880d-d0a7f9ce4800.png,true
16697598,15806739,architecture-and-tectonic-of-paleozoic-intracratonic-basins,artifacts/file/img/2cf4a8f2-6d5f-4300-b4e0-4489fa30d88d.png,true
16697948,15807089,self-assembly-of-amphiphilic-peptides-and-polymers-for-the-development-of-new-membranes,artifacts/file/img/3c71938b-0879-4bb9-af3f-df8105f27977.png,true
16699010,15808151,design-of-data-driven-decision-support-systems-for-the-early-detection-of-subjects-at-risk-to-develop-alzheimers-disease,artifacts/file/img/6cd519f5-25a8-45ec-810c-26cf1b7206cf.png,true
16700284,15809425,3d-ultrasound-localization-microscopy,artifacts/file/img/983e53cb-feb3-407d-976c-4917adb4e72f.png,true
16700718,15809859,observations-of-atmospheric-variability-and-soil-exhalation-rate-of-radon-222-at-a-russian-forest-site,artifacts/file/img/caa3acbe-7c0b-4890-8af1-19bbee46d0d6.png,true
16704800,15813941,particulate-matter-air-pollution,artifacts/file/img/1408e052-6c9b-4e72-a64a-b7f7826a6ed4.png,true
16705360,15814501,judicial-cooperation-on-money-laundering-in-the-waemu-space,artifacts/file/img/f9a689d1-d58b-47b2-8b33-818b0f86537b.png,true
16706032,15815173,chemical-contamination-in-different-marine-organisms-along-the-lebanese-coast,artifacts/file/img/b314235c-4c55-404e-8118-39d9a87c0afd.png,true
16706427,15815568,characterization-of-ion-pairs-by-ir-uv-and-x-ray-spectroscopy-interpreted-by-quantum-chemistry,artifacts/file/img/e3c41854-75c7-4ed0-8696-68f68526247d.png,true
16708635,15817776,the-notion-of-physical-and-moral-well-being,artifacts/file/img/28510e28-c639-47fc-b55e-d86c6bd2c6c6.png,true
16709242,15818383,sources-and-consequences-of-regulatory-variants-in-humans,artifacts/file/img/02aeb65f-f584-40ca-b33d-58f37f7fe4df.png,true
16709532,15818673,generic-instance-segmentation-for-object-oriented-bin-picking,artifacts/file/img/89491ccc-eb22-4d4b-b13b-bee65022d529.png,false
16710776,15819917,leveraging-genome-wide-association-studies-data-to-inform-the-biology-behind-the-genetic-risk-for-mitral-valve-prolapse,artifacts/file/img/9e0bc40f-d8c7-4949-adc4-b6a60a43393c.png,true
16710846,15819987,bacterial-resistance-to-antibiotics-contribution-of-the-national-health-data-system,artifacts/file/img/44a93acc-f710-4a46-b44a-35c8cd181462.png,true
16711525,15820666,immunoproteome-analysis-of-the-honeybee-in-response-to-environmental-stressors,artifacts/file/img/5637d95b-6f92-4e05-b8a8-ae2cffac1d67.png,true
16712601,15821742,transcription-inhibitor-lurbinectedin-and-oncolytic-peptide-ltx-401-trigger-immunogenic-cell-death-and-synergize-with-immune-checkpoint-blockade,artifacts/file/img/664617a5-02b2-4f89-8117-2e6bad8ea672.png,true
16712680,15821821,envisager-laccompagnement-du-changement-des-systemes-agricoles-vers-lagroecologie-comme-un-processus-co-concucas-de-la-co-conception-locale-dun-outil-de-diagnostic-agroecologique-des-fermes-ovin-lait-dans-le-sud-aveyron,artifacts/file/img/8f171030-c58d-47f4-806c-a027e59ea77b.png,true
16713289,15822430,identification-of-causal-pathologic-signature-by-multi-omic-data-integration,artifacts/file/img/604e77d8-b6c3-40b4-bb47-591d401b24ac.png,true
16713810,15822951,using-asics-to-quantify-metabolites-in-1d-1h-nmr-spectra,artifacts/file/img/0ece2b15-f4e0-4bf2-9fd1-4d7d84796680.png,true
16714033,15823174,emphenomenalem,artifacts/file/img/bf5a2385-97f0-4d9e-a6bc-4dd52401b260.png,true
16714395,15823536,contribution-a-lappel-de-france-strategie,artifacts/file/img/c87c973c-e8a2-42a4-8658-971e42f1ae13.png,true
16714458,15823599,bulletin-de-veille-du-reseau-decotoxicologie-terrestre-et-aquatique-ndeg-34,artifacts/file/img/151e57e9-5879-475c-af6a-5939b44dc0f2.png,true
16714649,15823790,maternal-omega-3-status,artifacts/file/img/e9f1c9c7-0786-4fdd-b90d-22633e26870a.png,true
16714744,15823885,runx1-safeguards-the-identity-of-the-fetal-ovary-through-an-interplay-with-foxl2,artifacts/file/img/af75a283-5181-4520-b286-ed29b7c01433.png,true
16715685,15824846,interaction-between-hellenic-trench-retreat-and-anatolian-extrusion-in-central-greece,artifacts/file/img/7a172026-8fee-406b-bb4b-1317ee1a100b.png,true
16716327,15825468,development-of-the-hpsc-approach,artifacts/file/img/4f595121-c8e4-48ee-b221-e9ce6e21a3e9.png,true
16717018,15826161,optimization-of-the-induced-membrane-technique-for-bone-repair-in-extremities,artifacts/file/img/8f2c7484-695a-4b40-85c5-5fd2c81115d3.png,true
16717521,15826664,impact-of-time-constraints-on-lunch-behaviors-in-the-workplace,artifacts/file/img/31f137bf-4375-4af2-8693-8a8e95057b9f.png,false
16718549,15827690,characterization-of-the-organic-matter-in-the-comet-67pchuryumov-gerasimenko,artifacts/file/img/e4622296-4c82-439a-a34a-62595486af48.png,true
16718764,15827905,numerical-and-experimental-studies-of-pristine-and-cluster-containing-silane-hydrogen-capacitively-coupled-plasmas-used-for-silicon-epitaxial-growth,artifacts/file/img/790b2afd-b428-407a-ba0f-c23b85bab6a2.png,true
16719498,15828639,development-of-a-novel-method-using-optical-coherence-tomography-oct-for-guidance-of-robotized-interventional-endoscopy,artifacts/file/img/b5b32bbc-9d96-4d22-a216-1294e4cc1f9d.png,true
16719592,15828733,wolffs-law-and-terrestrialization,artifacts/file/img/c81a6af7-3c90-472c-801a-6cb6a5214d89.png,true
16719619,15828760,quantification-and-spatio-temporal-dynamics-of-carbon-sinks-associated-with-seagrasses-at-posidonia-oceanica,artifacts/file/img/a51766a4-a94d-4bb3-b9cc-78da11750a6d.png,true
16719902,15829043,the-implications-of-monetary-policy-for-the-value-and-prices-of-financial-assets,artifacts/file/img/259bd3c1-29f6-4e08-894e-f29565f801de.png,false
16720498,15829639,surface-temperatures-of-non-incubated-eggs-in-great-tits-parus-major-are-strongly-associated-with-ambient-temperature,artifacts/file/img/bf7c880b-99a4-4e8a-bff0-45b78d6c82f9.png,true
16720917,15830058,integrative-approach-of-specialized-metabolism-of-termite-associated-microorganisms-from-french-guiana,artifacts/file/img/b6b927ef-90a8-4ae1-90eb-1ddafeec40df.png,true
16721755,15830896,role-of-the-environment-in-the-spatial-dynamics-of-marine-fishes-at-the-sea-lagoon-interface-in-the-french-mediterranean,artifacts/file/img/d52d1106-84a4-47db-a784-74c7fbd48d6d.png,true
16722562,15831703,effects-of-complex-trophic-interactions-on-the-structure-and-stability-of-arthropod-communities-of-arthropods,artifacts/file/img/b7ef9ec2-9aa4-4dfe-9307-30f6e425d39d.png,true
1040915,261927,2018-drought-and-water-crisis-in-southern-africa,artifacts/artifact/img/477794ea-5588-4e51-a09f-1a4288fdde77,true
1040949,261926,adb-chminaca,artifacts/artifact/img/780c2c3b-29ad-4d66-a524-2afd9d6b0e08,true
1156112,288109,asset-pricing-and-the-propagation-of-macroeconomic-shocks,artifacts/artifact/img/e6b97f52-2ff4-4c27-b098-5ec44089c97f,false
1160838,289418,mission-oriented-ri-policies,artifacts/artifact/img/c4f1d98d-e79f-4951-8bc6-6d65bf248b24,true
1180406,293810,advancing-worklife-balance-with-eu-funds,artifacts/artifact/img/bf47d164-198a-4dab-98d5-3bc78fbb46e5,false
1180547,293864,global-warming-and-windstorm-impacts-in-the-eu,artifacts/artifact/img/35ed4774-580a-42ed-8869-bb82d44b3229,true
1190048,295186,labor-share-and-growth-in-the-long-run,artifacts/artifact/img/b30d07df-cd99-4fe9-80c0-eecdc48ab5fb,false
1217716,302712,review-of-sensors-for-air-quality-monitoring,artifacts/artifact/img/5f7f875f-9b4d-4df1-b9ad-a5ed06fad636,true
1219501,303181,presidential-recommendations-for-2020,artifacts/artifact/img/ea473d94-7a71-43ea-b9b3-2c45c3a6b493.jpg,false
1219543,303225,where-are-self-driving-cars-taking-us,artifacts/artifact/img/d5a81e5a-9462-4de9-b707-38779fcf7cda.jpg,false
1219578,303235,building-a-healthier-democracy,artifacts/artifact/img/b89850c6-5928-44c0-bdfd-ef0f4ffa5a34.jpg,false
1219619,303191,electric-utility-investment-in-truck-and-bus-charging,artifacts/artifact/img/39f13a30-ee91-430e-8c7f-5902d8e39ca8.jpg,false
1219645,303212,safeguarding-soil,artifacts/artifact/img/44018ff3-9562-48dd-8e32-d1e364eae473.jpg,false
1219696,303197,in-support-of-sustainable-eating,artifacts/artifact/img/58bd83d0-83e1-4e76-b6fc-ac0646e41197.jpg,true
1256850,326191,united-kingdom,artifacts/file/img/3d5fdf30-a384-465d-c9c6-dcabb2b23137.png,false
1322641,358166,frontiers-201819,artifacts/artifact/img/e4f5532f-21b3-49ad-92dc-57ead2035c9d.jpg,false
1357006,392294,the-real-time-impact-on-real-economya-multivariate-bvar-analysis-of-digital-payment-systems-and-economic-growth-in-india,artifacts/artifact/img/614fd336-02a3-465d-a774-b6d46524b116.jpg,false
1357069,392353,trade-impact-of-reducing-time-and-costs-at-borders-in-the-central-asia-regional-economic-cooperation-region,artifacts/artifact/img/c4686fc7-82ef-4db1-a5bc-7d6fe2d7a675.jpg,true
1357087,392371,the-economic-impact-of-the-covid-19-outbreak-on-developing-asia,artifacts/artifact/img/0958d96f-7730-4a70-b259-a6721958cc95.jpg,false
1357541,392829,impacts-of-fiscal-policy-on-green-technologies-transfer,artifacts/artifact/img/b55e2719-09de-42db-86ed-11187cb0c730.jpg,false
1357560,392817,what-explains-the-increase-in-the-labor-income-share-in-malaysia,artifacts/artifact/img/469421de-8b6c-447c-83f5-b78743513be0.jpg,true
1357748,393021,volatility-linkages-between-energy-and-food-prices,artifacts/artifact/img/e3d7b520-1d3c-43b2-9a7d-9381f2e0e89b.jpg,false
1413954,441074,a-possible-approach-to-fiscal-rules-in-small-islands-incorporating-natural-disasters-and-climate-change,artifacts/file/img/9b20306f-7273-8a29-33d8-476be233106f.png,true
1464928,490008,patient-engagement-strategies-to-move-towards-earlier-diagnosis-of-alzheimers-disease,artifacts/artifact/img/77134944-88ef-47ba-8abc-2cb2c7dbda00.jpg,true
1514840,538203,infection-prevention-and-control-for-the-safe-management-of-a-dead-body-in-the-context-of-covid-19,artifacts/artifact/img/0bf66b47-c03f-4dfa-9f71-c8134ca01982.jpg,true
1514891,538268,guidance-on-covid-19-for-the-care-of-older-people-and-people-living-in-long-term-care-facilities-other-non-acute-care-facilities-and-home-care,artifacts/artifact/img/45c6a8ea-83ee-405e-9aa5-88a96fd3e6a1.jpg,true
1514912,538274,community-based-health-care-including-outreach-and-campaigns-in-the-context-of-the-covid-19-pandemic,artifacts/artifact/img/d024fe79-55c0-42f8-950f-3c238167bea6.jpg,false
1515026,538372,immunity-passports-in-the-context-of-covid-19,artifacts/artifact/img/eaaf2d12-6a1d-4ffd-a5ec-2d08ed997844.jpg,true
1515129,538424,cleaning-and-disinfection-of-environmental-surfaces-in-the-context-of-covid-19,artifacts/artifact/img/79386f12-9cb3-4c62-9ba4-415cef26bec6.jpg,true
1515135,538421,water-sanitation-hygiene-and-waste-management-for-the-covid-19-virus,artifacts/artifact/img/1dbd468a-8c9f-436c-9dcf-035cf37f4612.jpg,true
1517200,540424,addressing-health-literacy-in-schools-in-the-who-european-region,artifacts/artifact/img/97c46cf9-77e4-4b8f-a5f4-26ee06d97857.jpg,true
1518590,541622,antibiotic-distribution-channels-in-thailand,artifacts/artifact/img/19312654-d7b4-447b-8b46-647ab2662817.jpg,true
1518612,541640,antibiotic-use-in-poultry,artifacts/artifact/img/c8e3fc77-77b2-4713-a4bf-25c7e605a09e.jpg,true
1519261,542285,seguridad-del-paciente,artifacts/artifact/img/39b86b39-cbb3-4713-a274-a79e9efc1cb4.jpg,true
1519736,542694,partnership-preparation-package,artifacts/artifact/img/f6d7fb4b-fa3d-4668-891f-40a889842470.jpg,false
1522581,545186,eastern-mediterranean-health-journal,artifacts/artifact/img/956b4fb8-7d2f-4304-a102-0c0ab6904293.jpg,false
1593149,613542,perspectives-on-nuclear-deterrence-in-the-21st-century,artifacts/artifact/img/cb591a38-68a3-4a45-8886-f936dfc24097.jpeg,false
1594373,614186,tackling-coal-driven-air-pollution-in-china-and-india,artifacts/artifact/img/00704078-cac3-4574-9625-6ce7e3f10d61.jpg,false
1594445,614228,investment-treaty-news-itn-volume-10-issue-2-june-2019,artifacts/artifact/img/0efa9e22-ef6f-4275-96ed-3d2c31fa7457.jpg,true
1611530,630292,medicaid-block-grants-and-per-capita-caps,artifacts/file/img/88a98d5f-1255-bfcf-339d-f92027b6f014.png,true
1611583,630344,building-economic-growth-and-inclusion-together,artifacts/file/img/7203047b-b528-e005-eb98-dce09d4f1235.png,true
1611618,630243,the-covid-19-pandemic-is-straining-families-abilities-to-afford-basic-needs,artifacts/file/img/9e73c0fa-7777-ed41-23f8-9478a7d7e4b2.png,true
1611641,630403,what-explains-the-widespread-material-hardship-among-low-income-families-with-children,artifacts/file/img/e60a2602-aea7-da91-4e06-f9514c2447dd.png,true
1611824,630580,mobilizing-youth,artifacts/file/img/9a73b194-7bc1-c370-d0bd-919737a6a7c0.png,true
1611876,630627,decomposing-trends-in-us,artifacts/file/img/c46a2f0d-c507-485b-cbc9-d01c66279f80.png,true
1612146,630878,state-of-immigrants-in-the-district-of-columbia,artifacts/file/img/6b0cf58c-7334-8d99-1dae-5fd7b3895296.png,false
1612554,631222,what-do-patients-with-diabetes-think-of-health-coaching,artifacts/file/img/f62e0f9a-c18e-3879-ce10-e463da122971.png,true
1613030,631725,access-to-contraception-in-2016-and-what-it-means-to-women,artifacts/file/img/2d16cba1-ff3f-5233-f57e-b6766b8f6ad6.png,true
1717903,1149564,smart-specialisation-in-the-baltic-sea-region,artifacts/file/img/b7b2fe5c-db5a-4431-ac96-b74150b02f61.png,true
1737124,1183999,assessing-the-impacts-of-hosting-refugees,artifacts/artifact/img/bdb5438e-cff4-4336-83e1-9d301cd1155f,false
1737224,1184099,towards-a-collaborative-strategy-for-municipal-natural-asset-management,artifacts/artifact/img/6f240b96-0405-4298-bf34-ef603ceb55ac,false
1738202,1185077,budget-talks,artifacts/artifact/img/d4e0ee7b-b10b-4cac-843e-6598189c8feb,false
1739558,1186435,flood-risk-mapping-in-canada,artifacts/artifact/img/5d7bd6c0-09e1-48ee-afc0-8326e1904b66,true
1742273,1189150,marine-plastic-litter-and-other-ocean-threats,artifacts/artifact/img/c60cf6a6-f72f-4f26-919b-7e7009255236,false
1743148,1190028,governing-cyberspace-during-a-crisis-in-trust,artifacts/artifact/img/f42cc952-6473-4d50-b858-1e1e5c254830,false
1749082,1195959,approaching-access,artifacts/artifact/img/6a5d01f5-87a1-4092-81c9-6cb75278d159,false
1752169,1199045,the-security-dimension-of-a-china-free-trade-agreement,artifacts/artifact/img/fa70fd09-aa21-41fe-823d-9380d6d7c54e,true
1755449,1202340,prevision-de-lactivite-economique-au-quebec,artifacts/artifact/img/4d4e9097-0692-437b-958c-910291a853f0,true
1756185,1203076,community-engagement-in-watershed-governance,artifacts/artifact/img/170651e2-341f-42e8-94b9-ea4dc2b584a7,false
1759577,1206468,the-impact-of-flood-risk-on-the-value-of-residential-property,artifacts/artifact/img/79e23d14-7853-4161-a9b5-e22a7eda4a5c,false
1760995,1207886,shared-perspectives,artifacts/artifact/img/cfeeb0db-cfbc-4949-9c9c-4c8d5ad27a3d,false
1761481,1208372,rethinking-malahat-solutions,artifacts/file/img/c421c0dd-b5cb-4c4b-96b1-ad3276faaf71.png,true
1762061,1208952,global-barriers-to-improving-water-quality,artifacts/artifact/img/a4aa1171-b1c9-431b-b18f-1a1ebbd7f718,false
1764157,1211047,fossil-fuel-to-clean-energy-subsidy-swaps,artifacts/artifact/img/72839004-9339-4a27-88b6-599c7ada36a3,false
1765884,1212779,monetary-policy-financial-stability-and-the-macroprudential-illusion,artifacts/artifact/img/b8168d46-c3fa-4457-9f43-e918b5d04483,true
1766853,1213754,finecolab,artifacts/artifact/img/d7ea1491-82ee-429a-b034-8eb540b2fefd,false
1770435,1217340,beyond-infrastructure,artifacts/artifact/img/1228279f-ff29-4793-b593-125f7dd81199,false
1770987,1217897,digital-literacy-in-a-digital-age,artifacts/artifact/img/70129378-9249-4662-b11c-db17850ec5f5,false
1771517,1218436,creating-a-high-performing-canadian-civil-service-against-a-backdrop-of-disruptive-change,artifacts/artifact/img/e82f2a3e-2b39-480d-bac0-fbeb4c8ad0e6,false
1773423,1220347,does-a-discount-rate-rule-ensure-a-pension-plan-can-pay-promised-benefits-without-excessive-asset-accumulation,artifacts/artifact/img/73c93868-2e15-47dd-a2fa-844b313aef02,false
1775487,1222409,guide-dorientation-federal-sur-lacquisition-de-donnees-par-lidar-aeroporte,artifacts/artifact/img/459f2d4c-45b8-4bb1-a4a6-3616cdf41584,true
1776063,1222989,stress-report,artifacts/artifact/img/3a6a21dd-5f97-40b8-a47c-832ac0d10cdf,false
1782643,1229576,how-ottawa-spends,artifacts/artifact/img/0ee5a965-5598-4874-9853-492274236091,false
1783035,1229965,market-behaviour-versus-tax-planning-responses-to-changes-in-marginal-income-tax-rates-among-older-couples,artifacts/artifact/img/7dba6718-7e7b-46c2-bc52-9a85d5f50ffe,true
1783233,1230161,avis-de-sante-publique-sur-les-emissions-atmospheriques-de-laffinerie-de-cuivre-ccr-de-montreal-est,artifacts/artifact/img/1b81fb19-0738-4208-ac8b-0099bacadfe6,true
1793735,1240673,les-approches-politiques-de-reduction-des-inegalites-de-sante,artifacts/artifact/img/9b5ae27d-d330-46a3-8587-0cc54d206d9a,false
1796781,1243716,progress-in-hepatitis-b-control,artifacts/artifact/img/e2e97d4e-19d4-4c5e-b514-343b9e7a1a26.jpg,true
1796814,1243747,strategie-regionale-pour-ameliorer-lacces-aux-medicaments-et-aux-vaccins-dans-la-mediterranee-orientale-pour-la-periode-2020-2030-et-enseignements-tires-de-la-pandemie-de-covid-19,artifacts/artifact/img/26e626d8-67b1-4893-b241-fadc88494884.jpg,true
1803258,1246950,monitoring-covid-19-impacts-on-households-in-vietnam,artifacts/file/img/cef6604d-5981-2d08-2551-7734a97a42b9.png,true
